#Name	TATA-box	Inr	CCAAT-box	GC-box
NMT2_1	0	0	0	1
SPATA2L_1	0	0	0	1
ZIC2_1	0	0	0	1
DRD4_1	0	0	0	1
MMP9_1	0	1	0	1
RAD51_1	0	0	0	1
LAYN_2	0	0	0	1
TGFB1I1_2	0	0	0	0
CERS6_1	0	1	1	0
HSD11B2_1	0	0	0	1
FBLN5_2	0	1	0	0
ERAL1_1	0	0	0	1
CHP2_1	0	0	0	1
BSN_1	0	0	0	0
SH2B1_3	0	0	0	0
SDF2L1_1	0	0	1	1
ARMC5_4	0	0	0	0
C6orf1_1	0	0	1	1
ZBTB42_1	0	0	0	1
SRRM4_1	0	0	0	1
ZNF544_1	0	0	0	1
GATAD2B_1	0	0	1	1
DOK7_1	0	1	0	1
SH3RF2_2	0	1	0	0
MED11_1	0	1	1	1
MGC5306_1	0	0	0	1
PON3_1	0	0	0	1
KCNIP1_2	0	0	0	1
KIFC3_1	0	1	0	1
PHF17_1	0	0	0	0
MIB2_2	0	0	0	1
NUBP2_1	0	0	1	0
PANX1_1	0	1	0	1
PTPRG_1	1	0	0	0
MGEA5_1	0	0	0	0
GEMIN4_1	0	0	0	1
TMC4_1	0	0	0	0
NUP50_1	0	0	0	0
NOM1_1	0	0	0	0
RUSC1_2	0	0	0	0
IL12A_1	0	0	0	1
NLRX1_1	0	0	0	0
SKP1A_1	1	0	0	0
TRPC5_1	0	0	0	1
STT3A_2	0	0	0	0
SEMA4B_1	0	0	0	1
PSD3_1	0	0	0	1
SLC39A3_1	0	0	1	1
AP003068.6_1	0	0	0	0
KLF16_1	0	1	0	1
TMC8_1	0	0	1	0
ZNF200_2	0	0	0	0
TPMT_1	0	1	0	1
KIAA1143_1	0	1	0	1
NUBP1_1	0	0	0	0
ITGBL1_2	0	0	0	0
TANK_1	0	1	1	0
RNASE9_1	0	1	1	0
AASDHPPT_1	0	0	0	1
ATN1_3	0	0	0	0
IL22RA1_2	0	0	0	0
PPP6R2_1	0	0	0	1
HNRNPD_2	0	0	1	0
TLCD1_1	0	0	0	0
C1orf122_1	0	0	0	1
UBL7_1	0	1	0	1
PTPDC1_1	0	1	1	0
DHX34_1	0	0	1	1
OLFM1_2	0	0	0	0
RAB30_2	0	0	0	0
ESRRA_1	0	0	0	1
CALCOCO1_1	0	0	0	1
DNAJB7_1	1	0	0	0
KIAA1211L_1	0	0	0	0
PDK2_1	0	0	0	0
CALCOCO2_1	0	0	0	1
YPEL5_1	0	0	0	1
MAOB_1	0	0	0	1
GSN_3	1	0	0	0
HNMT_1	0	1	0	0
SAFB2_1	0	1	0	1
PPAP2C_1	0	0	0	1
MTMR11_1	0	1	0	0
SMTN_6	0	0	0	0
EML1_3	0	1	0	1
ZMAT3_1	0	1	0	0
ARL3_1	0	0	0	1
NSMCE2_1	0	0	0	1
FAM19A1_1	0	0	0	0
TIA1_1	0	0	0	1
PCM1_3	0	0	0	0
CHID1_2	0	0	0	1
SLITRK6_1	0	0	0	1
SNX2_1	0	0	0	1
WWOX_1	0	1	0	1
ESRRG_2	0	0	0	1
MYL9_1	0	1	0	1
SORBS1_2	0	0	0	0
SHPK_2	0	0	0	0
ZP3_3	0	0	0	1
SERPINE1_1	1	1	1	1
CCT6A_1	0	1	1	1
UBE2M_1	0	0	0	0
POLR2L_1	0	1	0	0
TM4SF18_1	0	1	0	0
PTRHD1_1	0	0	0	0
GRAMD4_1	0	0	0	0
FYN_4	0	0	0	1
SSH1_1	0	0	0	1
NFKBIB_1	0	0	1	1
FUT6_1	0	1	0	1
PC_2	0	1	0	1
CUL5_1	0	0	0	1
P2RY10_1	0	0	0	0
PGM2L1_1	0	0	0	1
SCN3A_1	1	1	1	1
TBC1D16_2	0	1	1	0
CTSK_1	0	0	0	0
NLGN1_2	0	0	0	0
ILF2_1	0	1	1	1
ATP6V1G2_1	0	0	0	0
GNAS_1	0	1	0	0
HOXC13_1	0	0	0	1
DLC1_4	0	1	0	0
ARHGEF28_5	0	0	1	0
ZNF540_2	0	0	0	0
TIP47_1	0	0	1	1
C1orf116_1	0	0	1	0
LRRC8B_1	0	0	0	1
RPL19_1	0	0	0	0
MED17_1	0	1	0	1
KLF11_3	0	0	0	1
RARA_4	0	1	0	1
EXOC4_2	0	0	1	0
RGS12_2	0	0	0	1
ZNF829_1	0	1	0	0
MYH1_1	0	0	0	1
GUCY1B3_1	0	0	1	0
DMXL1_1	0	0	0	0
SCG3_1	0	1	0	1
ITPR3_1	0	1	0	0
ADORA3_1	0	0	1	1
PBLD_1	1	0	0	1
DOCK5_2	0	0	0	0
TIAM2_3	0	1	0	0
BRCA1_5	0	0	0	0
TPSB2_1	1	0	0	0
PDE3A_1	0	1	0	1
MYCBP2_1	0	1	0	0
ARHGEF28_4	0	0	0	0
TMEM158_1	0	1	0	1
NDUFC1_1	0	1	0	1
TCL1B_1	1	0	1	1
PTGDR_1	0	0	0	0
SLC52A2_1	0	0	0	0
UNC93A_1	0	1	0	0
PCYOX1_1	0	0	0	0
SMARCD2_2	0	0	0	0
C2orf88_1	0	1	0	0
MTHFD1L_3	0	0	0	1
ST14_1	0	0	0	1
CCNA1_1	0	0	0	0
FAM219A_1	0	0	0	1
BET1_1	0	1	0	1
LACTB2_1	0	0	1	1
NDUFAF3_3	0	0	1	1
ALP_1	1	0	0	0
KDM5B_1	0	0	0	1
PPP2CB_1	0	0	0	0
AP4M1_2	0	0	0	1
ADAMTSL2_1	0	0	0	0
GSE1_2	0	0	0	1
SIDT2_1	0	0	0	0
PLD5_2	0	1	0	0
C3orf35_1	0	0	0	0
TMEM216_1	0	0	0	0
PRDX4_1	0	0	0	1
FBXO46_2	0	0	0	0
DENND5B_3	0	0	0	0
ERG_1	0	0	0	0
AKAP2_2	0	0	1	1
ZNF790_4	0	0	0	0
TRIM77_1	0	0	0	0
PENK_1	1	0	0	0
ABL1_2	0	0	0	0
KCNK6_1	0	0	0	1
CDKN1A_2	0	1	0	0
PCDHB2_1	0	1	0	0
ILK_1	0	0	0	0
NT5C3B_1	0	0	0	1
LUM_1	0	0	0	0
TRIM33_2	0	0	0	0
ZBTB37_2	0	0	0	1
CYBA_1	0	0	0	1
TPD52L1_3	1	0	0	0
ADC_1	1	0	1	1
ZNF281_1	0	0	0	1
TTC17_2	0	0	0	0
GLUL_3	0	1	1	1
PCK1_1	1	0	0	1
URB2_1	0	0	0	0
COX17_1	0	0	0	0
SAMD9_1	0	0	1	1
PPIP5K2_3	0	0	0	0
CYB561A3_2	0	1	0	1
SLC18B1_1	0	1	0	1
BET1L_1	0	0	0	1
VOPP1_1	0	0	0	1
ANK2_3	0	0	1	0
NUDT16L1_1	0	1	0	0
MT1G_1	1	1	0	1
BPNT1_1	0	0	0	0
TIMM9_1	0	0	0	1
MRPL33_1	0	0	0	1
PCMTD1_3	0	0	0	0
MBNL1_2	0	0	1	0
IFI30_1	0	0	1	1
CYP4F12_1	0	1	0	1
DECR2_2	0	0	0	1
C1orf185_1	0	0	0	0
C11orf87_1	0	0	0	1
TFAP2B_1	0	0	0	0
SPG21_1	0	0	1	1
UTP11L_1	0	1	0	0
CCSAP_1	0	0	0	0
ME2_1	0	1	0	0
CTSH_1	0	1	0	1
DUSP4_2	0	0	0	1
PPP1R42_1	0	0	0	0
PHOX2B_1	0	0	0	0
NCSTN_1	0	0	0	0
PAQR4_1	0	0	1	1
DPH7_1	0	0	0	1
ASPDH_2	0	1	0	1
LRRC70_1	0	0	0	0
BACH1_2	0	0	0	1
ROR2_2	0	1	0	0
ZNF789_1	0	0	1	0
DGKZ_2	0	1	0	1
SLC3A2_1	0	1	0	1
C3F_1	0	1	1	1
CDK7_1	0	0	1	0
BTG2_1	0	1	1	1
MPDZ_1	0	0	1	0
REG1B_1	1	0	0	1
LTN1_2	0	0	1	0
CRKL_1	0	0	1	0
KIFC1_1	0	0	1	1
FAM114A1_2	0	0	0	0
PLA2G2A_1	0	1	0	0
CKM_1	1	0	1	1
RPE_2	0	0	0	0
ARHGAP35_1	0	0	0	0
ALDOB_1	0	0	1	1
PHF21B_1	0	0	0	1
BMPR1B_1	0	1	0	0
LIPF_1	1	0	0	0
PATZ1_1	0	1	0	0
SLC1A2_1	0	0	0	1
MECOM_2	0	0	0	0
DENND2A_3	0	0	0	0
USHBP1_1	0	1	0	1
GMFB_1	0	1	0	0
UBXN2B_1	0	1	0	0
COLCA2_2	0	1	0	0
DENND1A_2	0	0	0	0
DSEL_1	0	0	0	1
NUDT1_1	0	0	0	0
HECW2_1	0	0	0	0
MAGEE1_2	0	0	0	1
PMEPA1_3	0	0	0	1
SLC2A4_2	0	0	0	1
OARD1_1	0	0	0	1
RBBP9_1	0	0	0	0
NEK11_1	0	0	0	0
ARG2_1	0	1	0	1
TIGD6_1	0	1	0	0
PAAF1_1	0	1	0	0
AP3B1_1	0	0	0	0
FASN_1	0	0	1	0
AHSA2_1	0	0	0	1
RSF1_1	0	1	0	0
SLC25A25_3	0	1	1	1
KRT78_1	1	1	0	1
BPHL_1	0	1	0	1
KIAA1430_1	0	0	0	1
PAQR6_1	0	0	0	0
ZNF500_1	0	0	0	1
TMEM47_1	0	1	0	1
MT1E_1	1	1	0	1
ZBTB44_2	0	0	0	0
CDCA8_2	0	0	0	1
ATP8B2_2	0	1	0	1
MIEN1_1	0	1	0	1
SUCLG2_1	0	0	0	1
CLEC18B_1	0	1	0	0
GNL1_2	0	1	0	0
RCSD1_1	0	1	0	0
FBXW10_1	1	0	0	0
PDLIM4_1	0	1	0	1
GLT8D1_1	0	0	0	0
EBAG9_2	0	0	0	0
SCNN1A_1	0	1	1	0
RHO_1	1	1	1	0
PPP1R12A_3	0	0	0	0
TMEM68_1	0	1	0	0
CYP2D6_1	0	1	0	0
BRD1_2	0	1	0	0
STOML1_1	1	0	0	1
SPATS2L_4	0	1	0	0
ZXDA_1	0	0	0	0
FAM195B_1	0	0	0	1
RDH11_1	0	0	0	0
CDH16_1	0	1	0	1
ALMS1_2	0	1	0	0
C14orf64_1	0	1	1	0
SSFA2_1	0	1	0	1
DRD2_2	0	0	1	0
SERPINB9_1	1	0	0	1
ANO6_1	0	1	0	0
SLC35F1_1	0	0	0	0
TRAT1_1	0	1	0	0
SPRYD7_1	0	0	0	1
BF_1	1	0	0	1
ASPN_1	0	1	1	0
ABCB5_1	0	0	0	0
MZT2A_1	0	1	0	0
ERC2_1	0	0	0	0
IL2RB_1	0	1	0	1
AURKAIP1_3	0	0	1	0
EBF1_1	0	0	0	0
SLC25A3_1	0	0	0	0
ENG_2	0	0	0	0
CPAMD8_1	0	0	0	1
KHNYN_1	0	1	0	0
NUP98_1	0	0	0	1
RASL10B_1	0	0	0	0
ATRNL1_1	0	1	0	1
SLC27A5_1	0	0	1	1
ATP6V1C1_1	0	0	0	1
ODF2L_1	0	0	0	0
ENPEP_1	0	0	0	0
GSTM3_1	1	0	0	1
ATAD3B_1	0	1	1	1
SEZ6L2_1	0	1	0	1
ERRFI1_1	1	0	1	1
RAD51AP1_1	0	0	1	1
FHL1_4	0	0	0	0
NGDN_1	0	0	1	1
WHSC1_4	0	0	0	0
APEH_1	0	0	1	1
RBL2_2	0	0	1	1
SMEK2_1	0	1	0	0
NR2C1_2	0	0	0	0
DDX3Y_1	0	1	0	1
SEC61A2_1	0	0	0	1
TAF1B_1	0	0	1	0
KCNE1_3	0	0	0	0
ANK3_2	0	0	0	0
TMCO1_1	0	1	0	0
FGFBP2_1	1	0	0	1
VIPAS39_1	0	0	0	0
GOLGA4_1	0	1	0	0
LHX6_1	0	0	1	0
SIL1_1	0	0	1	1
PDGFC_1	0	1	0	1
GPRC5B_2	0	0	0	1
ZDHHC6_2	0	0	0	0
C11orf63_1	0	0	0	0
FBXO11_1	0	0	0	1
MPV17_2	0	0	0	1
TMEM156_1	0	0	0	0
ATMIN_2	0	0	0	1
UTP15_1	0	0	0	1
NPIPA5_1	0	0	0	0
PCIF1_1	0	0	0	1
IKZF4_2	0	0	0	0
SFTA2_1	0	0	0	1
TNFRSF25_1	0	0	0	1
ATP6V0A2_1	0	0	0	0
HIST1H3B_1	0	1	0	0
AC139100.2_1	0	0	0	1
FLYWCH1_3	0	0	0	1
HGSNAT_1	0	0	0	1
TMEM163_1	0	0	0	0
DEDD_2	0	0	1	0
RPS6KC1_1	0	0	0	0
GJC2_1	0	0	0	1
USP43_2	0	0	0	1
ASIC2_1	1	0	1	0
CASP2_2	0	0	0	1
ZNFX1_1	0	1	0	1
RNF13_1	0	0	0	1
CA7_1	0	0	0	0
GINS1_1	0	0	1	1
DIRAS2_1	0	1	0	1
PCDHB6_1	0	0	0	0
LIFR_1	1	1	0	0
TKTL1_1	0	0	0	1
NELL2_2	0	0	0	1
LRRC32_1	1	0	0	1
TTID_1	1	0	0	0
TBCK_2	0	0	0	0
TMSB4Y_1	0	0	0	1
PBXIP1_1	0	0	1	0
SLC19A1_1	0	1	0	0
PFDN5_1	0	0	0	1
POLR1C_1	0	0	1	1
SCAF11_1	0	1	0	0
SYN1_1	0	1	0	0
RASA4_3	0	1	0	1
PEX7_1	0	0	0	0
TWF1_1	0	1	0	0
TMEM150A_1	0	0	0	0
SPTLC1_1	0	0	0	1
SPECC1L_2	0	0	0	0
FBN1_1	0	1	0	1
NLGN4Y_2	0	0	0	0
TMCC3_2	0	1	0	0
ACAD9_1	0	1	0	0
CABP7_1	0	0	0	0
ZNF169_2	0	0	0	0
WDR76_1	0	0	0	0
GAB4_1	0	0	0	1
CALCR_1	0	1	0	1
ACAN_1	1	0	0	1
ESRP2_1	0	0	0	1
TMEM144_1	0	0	0	0
SPRY1_1	0	1	0	1
ZNF713_2	0	1	0	0
KRT6C_1	1	0	0	1
JOSD2_1	0	0	0	0
NBPF9_3	0	0	0	0
CHST7_1	0	1	0	1
SLC25A19_3	0	0	0	0
RGS10_3	0	0	0	0
CDX1_1	0	0	0	1
NEDD4L_3	0	1	0	0
ZNF707_1	0	0	1	1
DCBLD1_2	0	0	0	0
GRAMD3_1	1	1	0	0
ABCA5_4	0	1	0	0
BICC1_2	0	0	0	0
GABPB1_1	0	0	0	0
CYB5R2_1	0	0	0	1
IPO7_1	0	0	0	0
F11R_2	0	0	1	0
MGAT5B_2	0	1	0	0
C10orf11_1	0	0	0	0
KATNB1_1	0	0	1	1
DCAF13_1	0	0	1	0
PHF2_3	0	0	1	0
ABHD3_1	0	1	1	1
PDZD7_1	0	1	1	1
RLF_2	0	0	0	0
CLCN5_1	0	0	0	1
BAZ2A_1	0	0	0	1
TSPYL6_1	0	0	0	0
TBC1D31_1	0	0	1	1
NCOA7_1	0	1	0	0
EIF4EBP3_1	0	0	0	1
GPR85_2	0	0	1	1
C15orf27_1	0	0	0	1
OXLD1_1	0	0	0	1
C11orf74_2	0	0	0	0
ARMC4_2	0	0	0	0
FPGS_2	0	0	0	1
DEPDC1_2	0	0	1	0
PIK3C2G_1	0	0	0	1
SERTAD2_1	0	1	0	1
IL16_3	0	0	0	0
UBTF_1	0	1	0	0
LIMCH1_2	0	0	0	0
UBE2N_1	0	0	0	0
MRPL53_1	0	0	0	1
TANC2_2	0	0	0	0
NAA50_3	0	0	0	0
EPG5_2	0	0	0	0
ZNF76_1	0	0	0	1
TENM2_2	0	0	1	0
AMOTL2_1	0	1	0	0
DQX1_1	0	0	0	0
IL1RAPL1_1	0	0	0	0
OC90_1	0	0	0	0
NDC1_1	0	0	0	1
NFYC_2	0	0	0	0
CACNA2D4_1	0	0	0	0
DAGLA_1	0	0	0	0
SOX21_1	0	0	0	0
MED25_2	0	1	0	0
FCRL1_1	0	0	0	0
ZRSR2_1	0	0	0	0
BMP4_2	0	0	0	1
ARHGAP31_1	0	0	0	0
NARG2_1	0	1	0	0
DDX19B_2	0	1	0	1
SH3BGRL_2	0	0	0	0
NAA35_2	0	0	0	0
LEMD2_1	0	0	0	1
HLA-DRB1_2	0	1	0	0
TMEM209_1	0	0	0	1
TDRD9_1	0	0	0	1
SAS_1	0	0	1	1
UGP2_1	0	0	1	1
FRMD8_1	0	0	1	1
SOSTDC1_1	1	1	0	1
NEK1_1	0	0	0	1
ENTPD1_2	0	0	1	0
ZBTB47_1	0	1	0	0
DYSF_1	0	0	0	1
SLC14A1_1	1	1	0	0
FER_2	0	0	0	0
BTBD8_1	0	0	0	0
DCTN1_3	0	0	0	1
SLC1A3_2	0	0	0	0
WNT7B_1	0	0	0	0
DOCK9_8	0	0	0	0
SPINT1_2	0	0	0	0
ST6GAL1_2	1	0	0	1
SLC2A9_2	0	1	0	1
KPNA4_1	0	1	1	1
LYPLAL1_1	0	1	0	0
SARS2_1	0	0	1	1
GABBR1_1	0	0	0	1
SEPT9_9	0	1	0	1
SPHK1_2	0	0	0	1
FOXP1_4	0	0	0	0
SLC6A11_1	0	0	0	1
C19orf59_1	0	0	0	0
IST1_1	0	0	0	0
NKD2_1	1	1	0	1
GXYLT2_1	0	1	0	0
MAFG_2	0	0	0	0
FGF2_1	0	0	0	0
TRAPPC3_1	0	0	0	1
ZNF177_3	0	1	0	0
STIM1_2	0	0	0	0
ZNF844_1	0	1	1	1
RANBP3L_1	0	1	0	1
NLGN4Y_5	0	0	0	0
RRBP1_2	0	0	0	0
SENP5_1	0	1	0	1
CYLD_2	1	0	0	0
SERPINB2_1	1	0	0	1
GID4_1	0	0	0	1
MEF2B_1	0	0	0	1
SHC1_1	0	0	1	0
GPSM1_2	1	0	0	1
MTFR1_2	0	0	0	0
CDHR2_1	0	0	0	1
CD1C_1	0	1	0	0
LBX2_2	0	1	0	1
ARSJ_2	0	0	0	0
RNASE2_2	1	1	1	1
ELOF1_1	0	0	0	1
SPATA7_1	0	0	0	0
B3GALTL_1	0	0	0	1
NFE2L1_2	0	1	1	1
AKAP7_2	0	0	1	0
BPY2B_1	0	0	0	0
ZBED2_1	0	1	0	1
MIPOL1_1	0	0	0	1
CYP4F22_1	0	1	0	0
FAM122C_2	0	0	0	0
TMEM177_1	0	0	0	1
MAMLD1_3	0	0	0	0
DHRS7C_1	0	0	1	0
MTA1_2	0	0	0	1
ZNF550_2	0	0	1	0
TTN_1	0	0	1	0
RCBTB1_1	0	0	1	1
USP46_2	0	0	0	1
PARD6A_1	0	0	0	0
DVL1_1	0	0	0	0
GPR116_3	0	0	0	0
T1A_1	1	1	0	1
PDE4B_4	1	1	0	0
UPF3A_2	0	0	0	0
NT5DC1_2	0	0	0	0
C1orf168_1	0	0	0	0
C5orf55_1	0	0	0	1
HSPA1B_1	1	0	1	0
MBD1_3	0	0	0	0
CLUL1_2	0	0	0	0
VNN2_1	0	0	0	0
VPS36_2	0	0	0	0
KIAA1045_2	0	0	0	0
NLRP4_2	0	1	0	0
KNOP1_1	0	0	0	0
WWTR1_1	0	0	0	1
KLF17_1	0	0	1	0
ARHGEF2_2	0	1	0	1
SLMAP_5	0	0	0	0
C21orf58_1	0	0	1	1
CLIP1_2	0	0	0	0
RHOBTB2_2	0	0	0	1
CNOT1_1	0	0	1	0
ZNF90_1	0	0	0	1
ALPK2_1	0	0	0	0
DOK6_1	0	0	0	0
MRPL12_1	0	0	0	0
ANGEL2_1	0	0	0	0
FAM110A_2	0	0	0	1
RUSC2_2	0	1	0	1
SREK1IP1_1	0	0	0	0
ELL_2	0	0	0	0
GSN_6	0	0	0	1
LRRN3_1	1	1	1	0
TNNI2_3	0	1	0	0
IFIT1_1	0	0	0	1
DENND4C_1	0	1	0	0
TNRC6C_1	0	0	0	0
IL15_1	0	0	0	1
SCN9A_1	0	1	0	0
C9orf3_1	0	0	0	1
SEMA3D_3	0	0	0	0
LEAP2_1	1	0	0	0
DUSP21_1	0	0	0	0
TEX264_1	0	0	0	1
TMEM218_1	0	0	1	0
FAM19A2_1	0	0	0	0
IL31RA_2	0	1	0	0
VEGFC_1	0	0	0	1
TOP2B_1	0	0	1	1
RIF1_3	1	0	0	0
HARBI1_1	0	0	0	1
CENPO_1	0	0	0	1
CHTOP_1	0	0	1	1
CMIP_2	0	1	0	0
ALX3_1	0	1	0	0
NLGN4X_3	0	1	0	0
TMEM53_1	0	0	1	1
MGST1_1	0	1	0	0
WNT9B_1	0	0	0	1
RAB19_1	0	1	1	1
SEPN1_1	0	1	0	1
CDA_1	0	0	0	0
PFDN2_1	0	0	1	0
STK39_1	0	0	0	0
WRN_1	0	0	0	0
TNIP2_1	0	0	0	1
EML6_1	0	0	0	0
CDK6_1	0	0	0	1
SETD5_3	0	0	0	0
CADPS_2	0	0	0	0
COA6_1	1	0	0	0
MAST3_1	0	0	1	1
PPP6R1_1	0	1	0	0
IL8_1	1	1	0	0
USP44_2	0	0	0	1
RAPGEF1_4	0	0	0	0
RPL32_2	0	0	0	0
TGOLN2_2	0	0	0	1
PTPRN2_2	0	0	0	0
PDCD4_1	0	1	1	1
RYR3_1	0	0	0	1
YEATS4_1	0	0	0	0
ZNF425_1	0	0	0	1
GLRX_1	1	0	0	0
PLEC_7	0	1	0	1
RASSF7_2	0	0	0	0
CLASP2_2	0	0	1	0
SHANK3_2	0	0	0	1
ADD3_4	0	1	0	1
PPP2R3A_2	0	0	0	0
VDR_1	0	0	0	1
ENPP5_1	0	0	0	0
HNRNPF_5	0	0	0	0
WTIP_1	0	0	0	1
WDR93_1	0	0	0	1
TRIM69_2	0	1	0	0
RNF145_3	0	0	0	0
COL4A3BP_1	0	0	0	0
STRN_1	0	0	0	1
SIPA1L2_1	0	0	1	0
C10orf90_1	1	0	0	0
KRT17_2	0	0	0	0
NEGR1_1	0	0	0	0
C9orf72_1	0	0	0	1
TMCC2_1	0	0	1	0
DIAPH2_1	0	0	0	1
MSTO1_1	0	0	1	1
SP1_2	0	0	0	1
NACC2_1	0	0	0	0
FYB_3	0	0	0	0
TEAD1_1	0	1	0	1
SLC20A2_2	0	0	1	0
RBPJL_1	0	0	0	0
CSGALNACT1_3	0	1	0	1
PLOD3_1	0	0	0	1
PHACTR4_1	0	0	0	0
PDE4DIP_4	0	1	0	0
PCSK6_1	0	0	0	0
SGIP1_3	1	0	1	0
CIZ1_3	0	0	0	1
STK35_1	0	0	0	0
NBR1_1	0	1	0	1
ZNF289_1	0	0	1	1
CENPM_2	1	0	0	1
KHSRP_1	0	1	1	0
JSRP1_1	0	0	1	0
ARHGEF17_1	0	0	0	0
AQP7_1	0	1	0	1
CDK20_1	0	0	0	1
TMC6_3	0	1	0	1
RBM27_1	0	0	1	0
AACS_2	0	0	1	0
DHRS1_1	0	1	0	1
OPRK1_2	0	0	0	1
HCST_1	0	1	0	1
EBI3_1	0	1	0	1
ERMAP_2	0	0	0	1
ZNF513_1	0	0	1	0
CAV2_1	0	0	0	1
EGR3_1	1	0	0	0
MYL12A_1	0	0	0	1
SPIN3_1	0	0	0	1
MYO18A_2	0	0	0	0
SPOCK3_2	0	1	0	0
ARHGAP24_1	1	0	0	1
DCAF5_1	0	1	0	1
DDAH2_1	0	0	0	1
ZYX_2	0	1	0	1
TBC1D15_1	0	1	0	1
PAPOLB_1	0	0	0	0
MARCH9_2	0	0	0	0
AHNAK2_1	0	0	1	1
UBXN6_1	0	0	0	1
TGIF1_1	0	0	0	1
SLC6A13_1	1	0	0	1
CTRC_1	1	1	0	1
TCEA2_3	0	0	0	0
RPL23_1	0	0	0	0
KDM4B_2	0	0	0	0
ASAP3_2	0	0	0	1
MORC3_1	0	1	1	1
TDRD12_1	0	1	0	0
NRG1_4	0	0	0	0
TCEA3_1	0	0	0	1
TRAPPC2P1_1	0	0	0	1
SERPINB1_2	1	0	0	1
SMAP2_1	0	0	0	1
hsa-mir-1199_1	0	0	0	1
LONP1_3	0	1	0	1
NANP_1	0	0	0	0
ABHD1_1	0	0	0	0
GAS_1	1	1	0	1
C10orf111_1	0	0	0	0
IL4I1_2	1	1	0	0
C11orf30_3	0	0	0	0
MFAP5_1	0	1	0	0
GIT1_1	0	0	0	1
ANXA8_1	0	1	0	1
SELPLG_1	0	1	0	0
PEX11G_2	0	0	0	1
PLEKHM2_1	0	0	0	1
STX1B_1	0	0	0	1
CRIP2_2	0	0	1	1
ATP1A1_2	0	0	0	1
TRIM24_1	0	0	0	0
PNPLA6_1	0	0	0	0
SPIDR_1	0	0	0	1
DFNB59_2	0	0	0	0
RXFP4_1	0	1	0	1
ENSA_1	0	0	0	1
TBCA_1	0	0	0	1
ZNF575_1	0	0	0	0
C4orf29_1	0	0	0	1
APOL2_1	0	1	0	0
USP53_1	0	1	1	1
GTPBP2_1	0	0	0	0
POSTN_1	0	0	0	0
SH2D3C_3	0	0	1	0
DLK2_1	1	0	0	1
SNX1_1	0	0	0	1
POLR2I_1	0	0	1	0
LPP_2	0	1	0	1
VAMP8_1	0	1	0	1
CCDC43_1	0	0	0	0
SEPT7_1	0	0	0	0
PSMB9_1	0	1	0	1
OSBP2_3	0	1	0	0
FOXB1_1	0	1	0	0
METTL7A_1	0	0	0	0
SULF1_1	0	0	0	1
CNPPD1_2	0	0	0	0
TMEM185A_1	0	0	0	1
LIN28B_1	0	0	1	0
PIN1_1	0	0	1	1
GABRG2_1	0	0	0	1
BHLHE41_1	0	0	0	1
SBSPON_1	0	1	0	1
HACE1_1	0	0	0	1
APOO_1	0	0	0	0
CTDSP1_2	0	0	0	0
TMEM244_1	1	0	0	0
PSG11_1	0	0	0	1
PA2G4_1	0	0	0	0
ZNF10_1	0	1	1	1
NOS1_2	0	0	0	0
ATM_2	0	0	1	0
CEBPG_2	0	0	0	0
SFTA3_1	0	0	0	0
NK4_1	1	0	0	0
SLC41A1_1	0	1	1	1
CNTN6_1	0	1	1	0
DNAAF1_1	0	0	0	1
SHOC2_1	0	0	1	1
TPPP_1	0	0	0	1
CRB1_1	0	0	0	1
TMC5_1	0	1	0	1
MEF2A_4	0	0	0	0
MGAT5B_1	0	1	0	0
KLK11_1	0	0	0	0
IQSEC1_2	0	0	0	1
KIAA0226_3	0	0	0	0
UBE2J2_1	0	1	0	1
EXOSC5_1	0	0	1	1
ZXDC_1	0	0	0	0
KIAA1328_2	0	0	0	0
UBE2D3_2	0	0	0	1
KRT37_1	1	1	0	0
SH3BP2_5	0	0	0	0
CAT_2	0	0	0	0
WAS_1	0	1	0	1
TRIM39_3	0	0	1	0
ECE1_3	0	0	0	0
FAM13B_1	0	0	0	1
ASTN2_1	0	0	0	0
CDCA2_1	0	0	0	0
PTCH1_5	0	0	0	1
UGGT2_1	0	1	0	0
CLU_1	1	0	0	0
C21orf54_1	0	0	0	0
ARHGAP11A_1	0	0	0	0
TAS2R46_1	0	0	0	0
GPR141_1	0	0	0	0
SUV420H1_3	0	0	0	0
IPPK_2	0	0	0	0
CNNM1_1	0	1	0	0
SAMM50_1	0	1	1	0
TXK_2	0	0	0	0
SDC2_1	0	1	0	1
PCYOX1L_2	1	1	0	1
THEM6_1	0	1	0	1
EGFLAM_1	0	1	0	1
METTL20_2	0	0	0	0
ANKS4B_1	0	0	0	0
POU3F3_1	0	0	0	1
DEPDC7_1	0	0	0	0
PARVA_1	0	1	0	1
TMEM128_1	0	0	0	1
AKR1D1_1	0	1	0	1
PDHA2_1	0	0	0	0
PHC2_3	0	0	0	1
PKN2_2	0	0	0	0
CD40LG_1	0	0	0	0
MECR_1	0	1	0	1
IRX4_2	0	0	0	1
ALDH7A1_2	0	0	0	0
SALL2_1	1	0	0	0
AP2A2_1	0	0	0	0
ZMYM4_1	1	0	0	1
ANKRD13C_1	0	0	0	0
CAB39L_2	0	1	0	0
HHAT_1	0	0	0	1
CBFA2T3_2	0	0	0	1
PPP1R9A_2	0	0	0	0
CCDC125_1	0	0	0	1
PSMD5_1	0	0	1	0
ATXN7L3_2	0	0	0	0
C19orf54_1	0	0	0	0
POU2F3_2	0	0	0	1
ALG12_1	0	0	1	1
NEXN_4	0	0	0	1
CHMP7_1	1	0	0	0
C19orf26_1	0	1	0	1
